Location,Site,date,year,time,depth,transect,width,Family,Functional Group,species,length,number,a,b,Biomass,Total Biomass(kg)
Adara,Site 1,03/12/16,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,chr.lepi,7,30,0.0185,3.238,10.1,0.3025
Adara,Site 1,03/12/16,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,chr.webe,8,12,0.0229,3.175,16.9,0.2025
Adara,Site 1,03/12/16,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,chr.marg,6,20,0.0229,3.175,6.8,0.1354
Adara,Site 1,03/12/16,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,chr.marg,7,67,0.0229,3.175,11.0,0.7398
Adara,Site 1,03/12/16,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,chr.marg,8,48,0.0229,3.175,16.9,0.8098
Adara,Site 1,03/12/16,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,acn.poly,12,8,0.0144,3.33,56.5,0.4520
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Labridae,Planktivore,tha.ambl,8,50,0.0123,3.097,7.7,0.3853
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Labridae,Planktivore,tha.ambl,10,40,0.0123,3.097,15.4,0.6151
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Labridae,Picker,tha.lute,12,4,0.013,3.042,24.9,0.0997
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Labridae,Picker,tha.jans,14,1,0.0123,3.097,43.6,0.0436
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Labridae,Picker,tha.jans,10,1,0.0123,3.097,15.4,0.0154
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Labridae,Picker,lab.dimi,7,1,0.0059,3.231,3.2,0.0032
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Labridae,Picker,tha.luna,8,8,0.0211,2.832,7.6,0.0609
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Labridae,Picker,tha.luna,10,28,0.0211,2.832,14.3,0.4013
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Labridae,Picker,tha.luna,12,1,0.0211,2.832,24.0,0.0240
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Labridae,Picker,tha.luna,16,1,0.0211,2.832,54.2,0.0542
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Anthiidae,Planktivore,psa.squa,7,30,0.0137,3.149,6.3,0.1884
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Anthiidae,Planktivore,psa.squa,8,24,0.0137,3.149,9.6,0.2295
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Anthiidae,Planktivore,psa.squa,9,8,0.0137,3.149,13.9,0.1108
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Anthiidae,Planktivore,psa.squa,10,8,0.0137,3.149,19.3,0.1545
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Labridae,Planktivore,cir.aura,9,12,0.0226,2.793,10.5,0.1255
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Labridae,Picker,hal.hort,12,1,0.016,2.987,26.8,0.0268
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,pom.lepi,7,5,0.0215,3.21,11.1,0.0555
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,pom.lepi,5,6,0.0215,3.21,3.8,0.0226
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,pom.auri,7,6,0.028,3.024,10.1,0.0604
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Pomacentridae,Grazer,pom.bank,7,12,0.028,3.024,10.1,0.1208
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Labridae,Picker,hal.timo,10,1,0.0093,3.262,17.0,0.0170
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,pom.coel,6,6,0.028,3.024,6.3,0.0379
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,chr.lepi,7,10,0.0185,3.238,10.1,0.1008
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,chr.marg,5,6,0.0229,3.175,3.8,0.0228
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,chr.marg,6,18,0.0229,3.175,6.8,0.1218
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,chr.marg,7,20,0.0229,3.175,11.0,0.2208
Adara,Site 1,03/12/16,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,acn.poly,12,7,0.0144,3.33,56.5,0.3955
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Labridae,Planktivore,tha.ambl,8,30,0.0123,3.097,7.7,0.2312
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Labridae,Planktivore,tha.ambl,10,25,0.0123,3.097,15.4,0.3845
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Labridae,Picker,tha.luna,6,1,0.0211,2.832,3.4,0.0034
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Labridae,Picker,tha.luna,8,12,0.0211,2.832,7.6,0.0914
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Labridae,Picker,tha.luna,10,1,0.0211,2.832,14.3,0.0143
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Labridae,Picker,tha.luna,12,1,0.0211,2.832,24.0,0.0240
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Labridae,Picker,tha.luna,14,1,0.0211,2.832,37.2,0.0372
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Labridae,Picker,tha.luna,16,1,0.0211,2.832,54.2,0.0542
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Anthiidae,Planktivore,psa.squa,6,32,0.0137,3.149,3.9,0.1237
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Anthiidae,Planktivore,psa.squa,7,67,0.0137,3.149,6.3,0.4207
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Anthiidae,Planktivore,psa.squa,8,8,0.0137,3.149,9.6,0.0765
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Anthiidae,Planktivore,psa.squa,10,7,0.0137,3.149,19.3,0.1352
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Anthiidae,Planktivore,psa.squa,12,3,0.0137,3.149,34.3,0.1028
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Labridae,Picker,bod.dian,15,1,0.0108,3.173,58.2,0.0582
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Labridae,Picker,hal.mage,9,6,0.0093,3.262,12.1,0.0723
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Pomacentridae,Grazer,pgy.lacr,8,1,0.0395,2.989,19.8,0.0198
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Pomacentridae,Planktivore,pom.lepi,7,6,0.0215,3.21,11.1,0.0666
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Pomacentridae,Planktivore,pom.coel,7,7,0.028,3.024,10.1,0.0704
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Pomacentridae,Planktivore,chr.marg,5,5,0.0229,3.175,3.8,0.0190
Adara,Site 1,03/12/16,2016,1130,5-10m,4,1,Pomacentridae,Planktivore,chr.marg,6,27,0.0229,3.175,6.8,0.1827
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Serranidae,Piscivore,gra.albi,32,1,0.0122,3.079,525.7,0.5257
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Serranidae,Piscivore,cep.urod,20,1,0.0282,2.818,130.8,0.1308
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Serranidae,Piscivore,cep.urod,15,1,0.0282,2.818,58.1,0.0581
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Serranidae,Piscivore,cep.argu,30,1,0.0093,3.181,464.7,0.4647
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Labridae,Sucker,hem.melt,26,1,0.0242,2.923,331.0,0.3310
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Labridae,Sucker,hem.melt,28,1,0.0242,2.923,411.0,0.4110
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Labridae,Sucker,hem.melt,32,1,0.0242,2.923,607.3,0.6073
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Lethrinidae,Planktivore,mon.gran,33,1,0.023,3.022,892.6,0.8926
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Lutjanidae,Planktivore,mcr.macu,32,1,0.0156,3.059,627.2,0.6272
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Balistidae,Grazer,blp.undu,20,1,0.0374,2.919,234.7,0.2347
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Balistidae,Grazer,blp.undu,22,1,0.0374,2.919,310.0,0.3100
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Balistidae,Grazer,blp.undu,18,1,0.0374,2.919,172.6,0.1726
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Balistidae,Grazer,blp.undu,16,1,0.0374,2.919,122.4,0.1224
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Balistidae,Planktivore,mel.nige,21,14,0.0374,2.919,270.7,3.7893
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Balistidae,Planktivore,mel.vidu,20,4,0.0374,2.919,234.7,0.9389
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Balistidae,Planktivore,mel.vidu,23,1,0.0374,2.919,353.0,0.3530
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Nemipteridae,Picker,sco.bili,21,1,0.0138,3.174,217.1,0.2171
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Chaetodontidae,Grazer,cha.kleI,10,3,0.045,2.814,29.3,0.0880
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.nigr,16,1,0.0134,3.16,85.5,0.0855
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.nigr,20,1,0.0134,3.16,173.1,0.1731
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.nigr,28,1,0.0134,3.16,501.3,0.5013
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.nigr,30,1,0.0134,3.16,623.5,0.6235
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.rubr,40,1,0.0234,2.956,1273.2,1.2732
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.rubr,33,1,0.0234,2.956,721.0,0.7210
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.rubr,38,1,0.0234,2.956,1094.1,1.0941
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.rubr,26,1,0.0234,2.956,356.4,0.3564
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.pras,32,1,0.0184,3.029,666.7,0.6667
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Scaridae,Grazer,chs.sord,20,3,0.0243,2.969,177.2,0.5315
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.tric,28,1,0.0234,2.956,443.6,0.4436
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Acanthuridae,Grubber,cte.stri,14,1,0.0231,3.063,74.9,0.0749
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Acanthuridae,Grubber,cte.stri,16,1,0.0231,3.063,112.7,0.1127
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Acanthuridae,Grubber,cte.stri,17,8,0.0231,3.063,135.7,1.0853
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Acanthuridae,Grubber,cte.stri,20,2,0.0231,3.063,223.2,0.4464
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Acanthuridae,Grubber,cte.stri,22,1,0.0231,3.063,298.8,0.2988
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Acanthuridae,Planktivore,aca.mata,25,6,0.0222,3.008,355.9,2.1355
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Acanthuridae,Grazer,aca.line,25,23,0.028,2.983,414.2,9.5267
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Acanthuridae,grazer,zeb.scop,11,1,0.0291,2.993,38.1,0.0381
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Acanthuridae,grazer,zeb.scop,12,4,0.0291,2.993,49.4,0.1977
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Acanthuridae,Grazer,aca.nuda,25,6,0.0168,3.168,450.8,2.7048
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Acanthuridae,Planktivore,nas.vlam,28,1,0.0085,3.25,429.2,0.4292
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Acanthuridae,Planktivore,nas.vlam,30,6,0.0085,3.25,537.1,3.2227
Adara,Site 2,03/12/16,2016,1240,5-10m,1,5,Acanthuridae,Planktivore,nas.vlam,38,1,0.0085,3.25,1158.0,1.1580
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Lutjanidae,Piscivore,lut.boha,45,1,0.0156,3.059,1779.5,1.7795
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Lutjanidae,Piscivore,lut.boha,50,1,0.0156,3.059,2456.3,2.4563
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Serranidae,Piscivore,cep.urod,16,1,0.0282,2.818,69.7,0.0697
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Serranidae,Piscivore,cep.urod,18,1,0.0282,2.818,97.2,0.0972
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Serranidae,Piscivore,cep.urod,20,1,0.0282,2.818,130.8,0.1308
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Labridae,Sucker,hem.melt,28,1,0.0242,2.923,411.0,0.4110
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Labridae,Sucker,hem.melt,30,1,0.0242,2.923,502.9,0.5029
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Lethrinidae,Planktivore,mon.gran,28,1,0.023,3.022,543.3,0.5433
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Lethrinidae,Planktivore,mon.gran,30,1,0.023,3.022,669.2,0.6692
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Lutjanidae,Planktivore,mcr.macu,35,1,0.0156,3.059,825.0,0.8250
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Lutjanidae,Planktivore,mcr.macu,40,2,0.0156,3.059,1241.2,2.4823
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Lutjanidae,Planktivore,mcr.macu,45,1,0.0156,3.059,1779.5,1.7795
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Balistidae,Grazer,blp.undu,16,1,0.0374,2.919,122.4,0.1224
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Balistidae,Grazer,blp.undu,20,3,0.0374,2.919,234.7,0.7042
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Balistidae,Grazer,blp.undu,22,1,0.0374,2.919,310.0,0.3100
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Balistidae,Planktivore,mel.nige,21,25,0.0374,2.919,270.7,6.7666
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Balistidae,Planktivore,mel.vidu,22,3,0.0374,2.919,310.0,0.9301
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Haemulidae,Sucker,ple.line,48,1,0.0126,3.079,1892.0,1.8920
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Chaetodontidae,Grazer,cha.kle,11,4,0.045,2.814,38.3,0.1534
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Chaetodontidae,Grazer,cha.kle,12,3,0.045,2.814,49.0,0.1469
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Chaetodontidae,Grazer,forc.flav,12,3,0.0125,3,21.6,0.0648
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Chaetodontidae,Grazer,forc.flav,14,2,0.0125,3,34.3,0.0686
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Chaetodontidae,Planktivore,hmt.poly,12,5,0.0265,3,45.8,0.2290
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Chaetodontidae,Grazer,cha.vaga,15,1,0.0278,2.973,87.2,0.0872
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Chaetodontidae,Grazer,cha.vaga,16,1,0.0278,2.973,105.7,0.1057
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Chaetodontidae,Grazer,cha.mela,13,1,0.0267,3.049,66.5,0.0665
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Chaetodontidae,Grazer,cha.mela,14,1,0.0267,3.049,83.4,0.0834
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Scaridae,Grazer,hip.long,40,1,0.01413,3.04,1048.1,1.0481
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Scaridae,grazer,chs.japa,32,1,0.0243,2.969,715.1,0.7151
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Scaridae,Grazer,sca.rubr,44,1,0.0234,2.956,1687.6,1.6876
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Scaridae,Grazer,sca.pras,40,1,0.0184,3.029,1310.6,1.3106
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Scaridae,Grazer,sca.pras,42,1,0.0184,3.029,1519.3,1.5193
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Scaridae,Grazer,sca.pras,30,3,0.0184,3.029,548.3,1.6449
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Scaridae,Grazer,sca.tric,27,1,0.0231,2.969,410.5,0.4105
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Acanthuridae,Grubber,cten.str,15,6,0.0231,3.063,92.5,0.5548
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Acanthuridae,Grubber,cten.str,18,24,0.0231,3.063,161.6,3.8790
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Acanthuridae,Grazer,aca.line,25,6,0.028,2.983,414.2,2.4852
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Acanthuridae,Grazer,zeb.scop,12,3,0.0291,2.993,49.4,0.1483
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Zanclidae,Grazer,zan.corn,15,3,0.0147,3.37,135.1,0.4054
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Siganidae,Grazer,sig.arg,25,3,0.0109,3.154,279.6,0.8388
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Acanthuridae,Grazer,nas.unic,35,12,0.0179,3.035,869.2,10.4299
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Acanthuridae,Planktivore,nas.vlam,28,3,0.0085,3.25,429.2,1.2877
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Acanthuridae,Planktivore,nas.vlam,30,12,0.0085,3.25,537.1,6.4453
Adara,Site 2,03/12/16,2016,1240,5-10m,2,5,Acanthuridae,Planktivore,nas.vlam,35,1,0.0085,3.25,886.4,0.8864
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Serranidae,Piscivore,gra.albo,35,1,0.0122,3.079,692.7,0.6927
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Serranidae,Piscivore,epi.macu,28,1,0.011,3.062,296.9,0.2969
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Serranidae,Piscivore,cep.urod,18,1,0.0282,2.818,97.2,0.0972
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Serranidae,Piscivore,cep.urod,20,1,0.0282,2.818,130.8,0.1308
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Balistidae,Grazer,blp.undu,12,1,0.0374,2.919,52.8,0.0528
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Balistidae,Grazer,blp.undu,18,1,0.0374,2.919,172.6,0.1726
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Balistidae,Grazer,blp.undu,20,1,0.0374,2.919,234.7,0.2347
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Balistidae,Planktivore,mel.nige,21,12,0.0374,2.919,270.7,3.2480
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Balistidae,Planktivore,mel.vidu,20,3,0.0374,2.919,234.7,0.7042
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Chaetodontidae,Grazer,cha.klei,11,6,0.045,2.814,38.3,0.2301
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Chaetodontidae,Grazer,forc.flav,13,4,0.0125,3,27.5,0.1099
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Chaetodontidae,Grazer,cha.baro,12,1,0.045,2.814,49.0,0.0490
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Chaetodontidae,Grazer,cha.baro,13,1,0.045,2.814,61.4,0.0614
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Scaridae,Grazer,sca.nigr,15,1,0.0134,3.16,69.8,0.0698
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Grubber,cten.str,14,11,0.0231,3.063,74.9,0.8234
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Grubber,cten.str,15,6,0.0231,3.063,92.5,0.5548
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Grubber,cten.str,18,10,0.0231,3.063,161.6,1.6163
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Grubber,cten.str,20,8,0.0231,3.063,223.2,1.7855
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Grazer,aca.mata,28,3,0.0222,3.008,500.5,1.5015
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Grazer,aca.mata,30,1,0.0222,3.008,615.9,0.6159
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Grazer,aca.pyro,18,1,0.028,2.983,155.5,0.1555
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Grazer,aca.line,25,9,0.028,2.983,414.2,3.7278
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Grazer,zeb.scop,12,2,0.0291,2.993,49.4,0.0988
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Grazer,zeb.scop,14,1,0.0291,2.993,78.4,0.0784
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Grazer,zeb.scop,15,2,0.0291,2.993,96.4,0.1927
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Grazer,zeb.scop,16,1,0.0291,2.993,116.9,0.1169
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Planktivore,nas.vlam,25,5,0.0085,3.25,297.0,1.4849
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Planktivore,nas.vlam,28,6,0.0085,3.25,429.2,2.5753
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Planktivore,nas.vlam,30,5,0.0085,3.25,537.1,2.6855
Adara,Site 2,03/12/16,2016,1240,5-10m,3,5,Acanthuridae,Planktivore,nas.vlam,35,1,0.0085,3.25,886.4,0.8864
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Serranidae,Piscivore,epi.macu,25,1,0.011,3.062,209.8,0.2098
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Serranidae,Piscivore,epi.macu,30,1,0.011,3.062,366.7,0.3667
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Lutjanidae,Piscivore,lut.gibb,30,1,0.0131,3.138,565.6,0.5656
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Lutjanidae,Piscivore,lut.gibb,35,2,0.0131,3.138,917.4,1.8348
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Lutjanidae,Piscivore,lut.gibb,40,1,0.0131,3.138,1394.9,1.3949
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Lutjanidae,Planktivore,mcr.macu,18,1,0.0156,3.059,107.9,0.1079
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Lutjanidae,Planktivore,mcr.macu,22,1,0.0156,3.059,199.3,0.1993
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Lutjanidae,Planktivore,mcr.macu,35,1,0.0156,3.059,825.0,0.8250
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Lutjanidae,Planktivore,mcr.macu,38,1,0.0156,3.059,1060.9,1.0609
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Lutjanidae,Planktivore,mcr.macu,40,1,0.0156,3.059,1241.2,1.2412
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Balistidae,Grazer,blp.undu,14,1,0.0374,2.919,82.9,0.0829
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Balistidae,Grazer,blp.undu,16,1,0.0374,2.919,122.4,0.1224
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Balistidae,Grazer,blp.undu,18,1,0.0374,2.919,172.6,0.1726
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Balistidae,Grazer,blp.undu,20,1,0.0374,2.919,234.7,0.2347
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Balistidae,Grazer,mel.nige,20,5,0.0374,2.919,234.7,1.1737
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Balistidae,Grazer,mel.vidu,20,3,0.0374,2.919,234.7,0.7042
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Chaetodontidae,Planktivore,hmt.poly,12,2,0.0265,3,45.8,0.0916
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Chaetodontidae,Grazer,cha.baro,12,2,0.045,2.814,49.0,0.0980
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Scaridae,Grazer,sca.fors,30,1,0.0234,2.956,544.0,0.5440
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Scaridae,Grazer,sca.fors,22,1,0.0234,2.956,217.5,0.2175
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Scaridae,Grazer,sca.fors,26,1,0.0234,2.956,356.4,0.3564
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Scaridae,Grazer,sca.fors,28,1,0.0234,2.956,443.6,0.4436
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Scaridae,Grazer,sca.nigr,18,1,0.0134,3.16,124.1,0.1241
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Scaridae,Grazer,sca.nigr,22,1,0.0134,3.16,234.0,0.2340
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Scaridae,Grazer,sca.rubr,28,1,0.0234,2.956,443.6,0.4436
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Scaridae,Grazer,sca.rubr,32,1,0.0234,2.956,658.3,0.6583
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Scaridae,Grazer,sca.rubr,35,1,0.0234,2.956,858.0,0.8580
Adara,Site 2,03/12/16,2016,1240,5-10m,4,5,Scaridae,Grazer,sca.rubr,38,1,0.0234,2.956,1094.1,1.0941
